"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","danceability.x","energy.x","key.x","loudness.x","mode.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","duration_ms.x","time_signature.x","key_mode.x","danceability.y","energy.y","key.y","loudness.y","mode.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","duration_ms.y","time_signature.y","key_mode.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"41","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Melodien (feat. Juju)","5d35jcJj7WjDQBOHCHPY6t","Capital Bra","Melodien (feat. Juju)","https://i.scdn.co/image/6ead1731f3761e9699c3e6e0689e5af65adf6ada",0.751,0.529,"B",-7.407,"minor",0.143,0.0849,0,0.0944,0.33,100.262,159518,4,"B minor",0.751,0.529,"B",-7.407,"minor",0.143,0.0849,0,0.0944,0.33,100.262,159518,4,"B minor",0.751,0.529,"B",-7.407,"minor",0.143,0.0849,0,0.0944,0.33,100.262,159518,4,"B minor"
"42","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Hallelujah","550rQQCGkrTzvp4SfpOPzx","Pentatonix","A Pentatonix Christmas","https://i.scdn.co/image/974438f01ded7d031d3cc72b42eb7ef66d91ab7f",0.321,0.377,"A#",-7.385,"major",0.0361,0.454,0,0.338,0.367,119.483,268960,4,"A# major",0.321,0.377,"A#",-7.385,"major",0.0361,0.454,0,0.338,0.367,119.483,268960,4,"A# major",0.321,0.377,"A#",-7.385,"major",0.0361,0.454,0,0.338,0.367,119.483,268960,4,"A# major"
"43","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Thank God It's Christmas - 2011 Remaster","3AymrUApW5JKKaNrHQhcBG","Queen","The Works (Deluxe Remastered Version)","https://i.scdn.co/image/6bd26952895dacf25b7529e58b2f118e61d42226",0.275,0.443,"G",-8.724,"major",0.0318,0.24,0,0.139,0.291,71.986,261627,4,"G major",0.275,0.443,"G",-8.724,"major",0.0318,0.24,0,0.139,0.291,71.986,261627,4,"G major",0.275,0.443,"G",-8.724,"major",0.0318,0.24,0,0.139,0.291,71.986,261627,4,"G major"
"44","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Risiko","4HIv1dRF270YMyfvuxnF0d","Bonez MC","Palmen aus Plastik 2","https://i.scdn.co/image/04e326e806dc1c48c81f4a4907559d6c052f925f",0.772,0.737,"F",-7.211,"major",0.0931,0.155,0.407,0.159,0.229,117.027,223381,4,"F major",0.772,0.737,"F",-7.211,"major",0.0931,0.155,0.407,0.159,0.229,117.027,223381,4,"F major",0.772,0.737,"F",-7.211,"major",0.0931,0.155,0.407,0.159,0.229,117.027,223381,4,"F major"
"45","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Do They Know It's Christmas? - 1984 Version","0247StOpd3AkeBQzANX4Zf","Band Aid","Do They Know It's Christmas?","https://i.scdn.co/image/1700bbec37b41ef086012bb0d528c3c43930fca6",0.599,0.642,"C",-6.936,"major",0.0363,0.164,3.33e-05,0.0992,0.349,115.412,222533,4,"C major",0.599,0.642,"C",-6.936,"major",0.0363,0.164,3.33e-05,0.0992,0.349,115.412,222533,4,"C major",0.599,0.642,"C",-6.936,"major",0.0363,0.164,3.33e-05,0.0992,0.349,115.412,222533,4,"C major"
"46","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Body (feat. brando)","7K7MUBCnzgBAvMVW2RTWNs","Loud Luxury","Body (feat. brando)","https://i.scdn.co/image/c8efa1b49fae6f4c47cc70715174b8f748450f34",0.752,0.764,"C#",-4.399,"major",0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,"C# major",0.752,0.764,"C#",-4.399,"major",0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,"C# major",0.752,0.764,"C#",-4.399,"major",0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,"C# major"
"47","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Arms Around You (feat. Maluma & Swae Lee)","2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)","https://i.scdn.co/image/beed5edf4331ac27c2095a04ca51d84cc25133f8",0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor",0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor",0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor"
"48","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Bad Liar","2RSHsoi04658QL5xgQVov3","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major"
"49","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","PARA ILLEGAL (feat. Lil Lano)","3mulaE9xF8LhmwZN61kHvS","King Khalil","PARA ILLEGAL (feat. Lil Lano)","https://i.scdn.co/image/435307203b242e12bad95e8ecc0a1cd32ed3ba9a",0.812,0.755,"B",-5.503,"minor",0.0558,0.0128,0,0.258,0.621,149.984,173200,4,"B minor",0.812,0.755,"B",-5.503,"minor",0.0558,0.0128,0,0.258,0.621,149.984,173200,4,"B minor",0.812,0.755,"B",-5.503,"minor",0.0558,0.0128,0,0.258,0.621,149.984,173200,4,"B minor"
"50","Austria Top 50","https://charts-images.scdn.co/REGIONAL_AT_DEFAULT.jpg","Natural","2FY7b99s15jUprqC0M5NCT","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",0.704,0.611,"D",-6.112,"major",0.0409,0.217,0,0.0812,0.22,100,189467,4,"D major",0.704,0.611,"D",-6.112,"major",0.0409,0.217,0,0.0812,0.22,100,189467,4,"D major",0.704,0.611,"D",-6.112,"major",0.0409,0.217,0,0.0812,0.22,100,189467,4,"D major"
"51","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"52","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Anh Ð<U+1EBF>ch C<U+1EA7>n Gì Nhi<U+1EC1>u Ngoài Em","7GxSshyjKx46dlIV2UoVrc","Ðen","Anh Ð<U+1EBF>ch C<U+1EA7>n Gì Nhi<U+1EC1>u Ngoài Em","https://i.scdn.co/image/63466c522f13cc4ff08d8e2ab5f4c57f049249ad",0.82,0.276,"F#",-9.715,"minor",0.0418,0.85,0,0.124,0.333,97.392,217134,3,"F# minor",0.82,0.276,"F#",-9.715,"minor",0.0418,0.85,0,0.124,0.333,97.392,217134,3,"F# minor",0.82,0.276,"F#",-9.715,"minor",0.0418,0.85,0,0.124,0.333,97.392,217134,3,"F# minor"
"53","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","SOLO","2wVDWtLKXunswWecARNILj","JENNIE","SOLO","https://i.scdn.co/image/818e3b50a414e755960fc12c4f6b28df68d20147",0.751,0.642,"D#",-5.165,"minor",0.087,0.0861,0,0.0953,0.388,95.045,169567,4,"D# minor",0.751,0.642,"D#",-5.165,"minor",0.087,0.0861,0,0.0953,0.388,95.045,169567,4,"D# minor",0.751,0.642,"D#",-5.165,"minor",0.087,0.0861,0,0.0953,0.388,95.045,169567,4,"D# minor"
"54","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Without Me","5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major",0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major",0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major"
"55","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Em Khong The","6UgaKUJSO0Xp47x6pL1LaA","Tien Tien","Em Khong The","https://i.scdn.co/image/1fe39d8d1bf16a426064341995a25edb456102a6",0.688,0.563,"A#",-5.945,"minor",0.0334,0.439,2.57e-06,0.345,0.243,93.023,250773,4,"A# minor",0.688,0.563,"A#",-5.945,"minor",0.0334,0.439,2.57e-06,0.345,0.243,93.023,250773,4,"A# minor",0.688,0.563,"A#",-5.945,"minor",0.0334,0.439,2.57e-06,0.345,0.243,93.023,250773,4,"A# minor"
"56","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Moi Anh Vao Team Em","1D4VWPeg74fsfBfuTlPVam","Chi Pu","Moi Anh Vao Team Em","https://i.scdn.co/image/77eb7c17cafe55038a08b693e1c7060e76877109",0.793,0.643,"B",-4.316,"minor",0.0468,0.509,0,0.293,0.608,100.044,195000,4,"B minor",0.793,0.643,"B",-4.316,"minor",0.0468,0.509,0,0.293,0.608,100.044,195000,4,"B minor",0.793,0.643,"B",-4.316,"minor",0.0468,0.509,0,0.293,0.608,100.044,195000,4,"B minor"
"57","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Thanh Xuan","3b34161QoxLwsqhWSPy9i5","Da LAB","Thanh Xuan","https://i.scdn.co/image/84693a3600ffce3fee9ee755c11feb09777e962a",0.676,0.4,"G",-10.771,"minor",0.0405,0.855,2.71e-06,0.124,0.347,90.028,220510,4,"G minor",0.676,0.4,"G",-10.771,"minor",0.0405,0.855,2.71e-06,0.124,0.347,90.028,220510,4,"G minor",0.676,0.4,"G",-10.771,"minor",0.0405,0.855,2.71e-06,0.124,0.347,90.028,220510,4,"G minor"
"58","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Thang Dien","5p7Zd8RAb4dLV1MK2owriM","JustaTee","Thang Dien","https://i.scdn.co/image/c58410a61e884b019e1c0ae9e69fa333d46f72ab",0.622,0.495,"F",-8.794,"major",0.0363,0.372,3.3e-06,0.0991,0.575,140.064,235500,4,"F major",0.622,0.495,"F",-8.794,"major",0.0363,0.372,3.3e-06,0.0991,0.575,140.064,235500,4,"F major",0.622,0.495,"F",-8.794,"major",0.0363,0.372,3.3e-06,0.0991,0.575,140.064,235500,4,"F major"
"59","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Girls Like You (feat. Cardi B)","7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5","Red Pill Blues (Deluxe)","https://i.scdn.co/image/9ce966181dc62801ff44ac89f8c9c1921ab9302f",0.851,0.541,"C",-6.825,"major",0.0505,0.568,0,0.13,0.448,124.959,235545,4,"C major",0.851,0.541,"C",-6.825,"major",0.0505,0.568,0,0.13,0.448,124.959,235545,4,"C major",0.851,0.541,"C",-6.825,"major",0.0505,0.568,0,0.13,0.448,124.959,235545,4,"C major"
"60","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Kiss and Make Up","13hvHEstJ4sNbzdroPrPI3","Dua Lipa","Dua Lipa (Complete Edition)","https://i.scdn.co/image/a59ba61362a7301facba81a94c9cb1d9d4496b3a",0.675,0.729,"G#",-4.383,"major",0.146,0.0557,0,0.189,0.63,99.986,190560,4,"G# major",0.675,0.729,"G#",-4.383,"major",0.146,0.0557,0,0.189,0.63,99.986,190560,4,"G# major",0.675,0.729,"G#",-4.383,"major",0.146,0.0557,0,0.189,0.63,99.986,190560,4,"G# major"
"61","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","1A6OTy97kk0mMdm78rHsm8","Post Malone","Sunflower (Spider-Man: Into the Spider-Verse)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",0.753,0.498,"D",-5.61,"major",0.0504,0.551,0,0.0706,0.927,89.95,158053,4,"D major",0.753,0.498,"D",-5.61,"major",0.0504,0.551,0,0.0706,0.927,89.95,158053,4,"D major",0.753,0.498,"D",-5.61,"major",0.0504,0.551,0,0.0706,0.927,89.95,158053,4,"D major"
"62","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Shallow","2VxeLyX666F8uXCJ0dZF8B","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major",0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major",0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major"
"63","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","N<U+1EBF>n Và Hoa","3zzyygDizZyE08d1yT9sXd","Rhymastic","N<U+1EBF>n Và Hoa","https://i.scdn.co/image/65df4d5db2d1310459399e0089d4dd594ece75b7",0.786,0.65,"F",-6.774,"minor",0.0659,0.229,8.6e-05,0.1,0.407,120.021,166000,4,"F minor",0.786,0.65,"F",-6.774,"minor",0.0659,0.229,8.6e-05,0.1,0.407,120.021,166000,4,"F minor",0.786,0.65,"F",-6.774,"minor",0.0659,0.229,8.6e-05,0.1,0.407,120.021,166000,4,"F minor"
"64","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Nguoi Hay Quen Em DI","6XJsQ5nqCu8RUv9pv1iz1x","My Tam","Tam 9","https://i.scdn.co/image/79f14479a63b7615e0cc0f36d1d5c0183fb5952a",0.778,0.623,"D",-6.574,"minor",0.0353,0.748,0,0.0819,0.44,112.021,232482,4,"D minor",0.778,0.623,"D",-6.574,"minor",0.0353,0.748,0,0.0819,0.44,112.021,232482,4,"D minor",0.778,0.623,"D",-6.574,"minor",0.0353,0.748,0,0.0819,0.44,112.021,232482,4,"D minor"
"65","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Nhung Ke Mong Mo","7fFvPlrcO79gXfErRuqaoC","Noo Phuoc Thinh","Nhung Ke Mong Mo","https://i.scdn.co/image/c017aebfc72c918b5b66ecc8283ba034bc1090cb",0.468,0.562,"A#",-6.102,"major",0.033,0.326,0,0.0986,0.474,139.769,253776,4,"A# major",0.468,0.562,"A#",-6.102,"major",0.033,0.326,0,0.0986,0.474,139.769,253776,4,"A# major",0.468,0.562,"A#",-6.102,"major",0.033,0.326,0,0.0986,0.474,139.769,253776,4,"A# major"
"66","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ch<U+1ECB> Ng<U+1EA3> Em Nâng","1reHbbphR273qQ651F6Vna","Bich Phuong","Dramatic","https://i.scdn.co/image/b396bafe9511e95a347a6ae096c5d4eda110814c",0.765,0.569,"A",-5.445,"minor",0.0925,0.265,0.00179,0.0855,0.482,99.951,225600,4,"A minor",0.765,0.569,"A",-5.445,"minor",0.0925,0.265,0.00179,0.0855,0.482,99.951,225600,4,"A minor",0.765,0.569,"A",-5.445,"minor",0.0925,0.265,0.00179,0.0855,0.482,99.951,225600,4,"A minor"
"67","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Waste It On Me (feat. BTS)","2J0X46UkpfLlWbuCXFgDLr","Steve Aoki","Neon Future III","https://i.scdn.co/image/383cb5e4e8a780a08d63146b3e094918328dabb8",0.669,0.684,"G",-4.595,"major",0.0585,0.252,0,0.72,0.466,96.097,192537,4,"G major",0.669,0.684,"G",-4.595,"major",0.0585,0.252,0,0.72,0.466,96.097,192537,4,"G major",0.669,0.684,"G",-4.595,"major",0.0585,0.252,0,0.72,0.466,96.097,192537,4,"G major"
"68","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Love Someone","3id2EVGKc3eFAMn9nFnB0r","Lukas Graham","3 (The Purple Album)","https://i.scdn.co/image/1f3aa7ca1aca391d3abdfbd1c9a3c97f516c5787",0.538,0.409,"A",-6.581,"minor",0.0505,0.172,0,0.11,0.265,171.838,205440,4,"A minor",0.538,0.409,"A",-6.581,"minor",0.0505,0.172,0,0.11,0.265,171.838,205440,4,"A minor",0.538,0.409,"A",-6.581,"minor",0.0505,0.172,0,0.11,0.265,171.838,205440,4,"A minor"
"69","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Bad Liar","2RSHsoi04658QL5xgQVov3","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major"
"70","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ngày Chua Giông Bão","7laWkT6uyoMDUXBqhcAN4V","Bùi Lan Huong","Ngày Chua Giông Bão (Ngu<U+1EDD>i B<U+1EA5>t T<U+1EED> OST)","https://i.scdn.co/image/8b0ade691641276b7c9653b639d3b965357426fa",0.418,0.336,"G",-11.271,"minor",0.0499,0.877,3.4e-05,0.112,0.566,144.712,212000,4,"G minor",0.418,0.336,"G",-11.271,"minor",0.0499,0.877,3.4e-05,0.112,0.566,144.712,212000,4,"G minor",0.418,0.336,"G",-11.271,"minor",0.0499,0.877,3.4e-05,0.112,0.566,144.712,212000,4,"G minor"
"71","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Cho Toi Lang Thang","2lOX6Vi65F8C0r1ushxHVY","TLDK","Ket Thuc Tinh Don Phuong","https://i.scdn.co/image/57b267d13236f9c538380a16d3d03c0505715302",0.744,0.61,"G#",-9.094,"major",0.0845,0.18,0,0.172,0.593,90.093,258768,4,"G# major",0.744,0.61,"G#",-9.094,"major",0.0845,0.18,0,0.172,0.593,90.093,258768,4,"G# major",0.744,0.61,"G#",-9.094,"major",0.0845,0.18,0,0.172,0.593,90.093,258768,4,"G# major"
"72","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Let Me Down Slowly","2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","Narrated For You","https://i.scdn.co/image/7cda55af5e6189d18ebc7963671bd57d6271441c",0.652,0.557,"C#",-5.714,"minor",0.0318,0.74,0,0.124,0.483,150.073,169354,4,"C# minor",0.652,0.557,"C#",-5.714,"minor",0.0318,0.74,0,0.124,0.483,150.073,169354,4,"C# minor",0.652,0.557,"C#",-5.714,"minor",0.0318,0.74,0,0.124,0.483,150.073,169354,4,"C# minor"
"73","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ruin My Life","5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","https://i.scdn.co/image/8b27a24ee5d5d0ba7c172508718cf10941226535",0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major",0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major",0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major"
"74","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","All I Want for Christmas Is You","0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","Merry Christmas","https://i.scdn.co/image/e06f3ddadf59ee24504fc02bfe205945807a2437",0.335,0.625,"G",-7.462,"major",0.0386,0.164,0,0.0708,0.346,150.277,241107,4,"G major",0.335,0.625,"G",-7.462,"major",0.0386,0.164,0,0.0708,0.346,150.277,241107,4,"G major",0.335,0.625,"G",-7.462,"major",0.0386,0.164,0,0.0708,0.346,150.277,241107,4,"G major"
"75","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Nothing Breaks Like a Heart (feat. Miley Cyrus)","27rdGxbavYJeBphck5MZAF","Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)","https://i.scdn.co/image/6660f96688785c4b222c32a53eeb484c68a10610",0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor",0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor",0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor"
"76","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","POP/STARS","5sbooPcNgIE22DwO0VNGUJ","K/DA","POP/STARS","https://i.scdn.co/image/bee679faf04ebe0a7b313e331f1794f60073b860",0.566,0.769,"G",-4.342,"major",0.0872,0.0183,0,0.108,0.385,170.036,191100,4,"G major",0.566,0.769,"G",-4.342,"major",0.0872,0.0183,0,0.108,0.385,170.036,191100,4,"G major",0.566,0.769,"G",-4.342,"major",0.0872,0.0183,0,0.108,0.385,170.036,191100,4,"G major"
"77","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Close To Me (with Diplo) (feat. Swae Lee)","5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding","Close To Me (feat. Swae Lee)","https://i.scdn.co/image/ae57b175f4e231814a63958ea13f939e1ec5aaa8",0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor",0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor",0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor"
"78","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Gi<U+1EA5>c Mo","5XGRqM9WBABc0yrAirEPVV","YanBi","Gi<U+1EA5>c Mo","https://i.scdn.co/image/a30a079a376f7be620ad1508eca4a3be80afb253",0.622,0.391,"F",-8.934,"minor",0.0275,0.738,0,0.133,0.312,99.997,243600,4,"F minor",0.622,0.391,"F",-8.934,"minor",0.0275,0.738,0,0.133,0.312,99.997,243600,4,"F minor",0.622,0.391,"F",-8.934,"minor",0.0275,0.738,0,0.133,0.312,99.997,243600,4,"F minor"
"79","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Thunderclouds (with Sia, Diplo & Labrinth)","2c7GlMNmF7pbohjykutmLP","Sia","Mountains","https://i.scdn.co/image/43224d4f43e14d3a97e20e79e9c662accc80019f",0.691,0.716,"G",-5.985,"major",0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027,4,"G major",0.691,0.716,"G",-5.985,"major",0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027,4,"G major",0.691,0.716,"G",-5.985,"major",0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027,4,"G major"
"80","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Em m<U+1EDB>i là ngu<U+1EDD>i yêu anh","5s5WpwEoK2V0a1eZq8ES5Y","Min","Em m<U+1EDB>i là ngu<U+1EDD>i yêu anh","https://i.scdn.co/image/6895e23fb523c86a756c8dd995dd756b009b9cbd",0.679,0.842,"G",-4.716,"major",0.0311,0.00602,0,0.164,0.0758,97.997,228980,4,"G major",0.679,0.842,"G",-4.716,"major",0.0311,0.00602,0,0.164,0.0758,97.997,228980,4,"G major",0.679,0.842,"G",-4.716,"major",0.0311,0.00602,0,0.164,0.0758,97.997,228980,4,"G major"
"81","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ngày Mai Em Ði","0ZP4bO2ywAv44HiEzzHaq5","Lê Hi<U+1EBF>u","Ngày Mai Em Ði","https://i.scdn.co/image/032ec6adb98acd1bfcc821d8daf5c928e7747f1c",0.716,0.549,"C",-5.086,"minor",0.0304,0.507,1.56e-06,0.164,0.556,100.01,218400,4,"C minor",0.716,0.549,"C",-5.086,"minor",0.0304,0.507,1.56e-06,0.164,0.556,100.01,218400,4,"C minor",0.716,0.549,"C",-5.086,"minor",0.0304,0.507,1.56e-06,0.164,0.556,100.01,218400,4,"C minor"
"82","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","DDU-DU DDU-DU - KR Ver.","2CWnuF7ht55Ajyeg4WPvWu","BLACKPINK","SQUARE UP","https://i.scdn.co/image/17c9656984c4128c8cb17ebec0cfc16c88c316d8",0.665,0.86,"E",-3.921,"minor",0.0761,0.0322,0,0.281,0.372,139.973,209355,4,"E minor",0.665,0.86,"E",-3.921,"minor",0.0761,0.0322,0,0.281,0.372,139.973,209355,4,"E minor",0.665,0.86,"E",-3.921,"minor",0.0761,0.0322,0,0.281,0.372,139.973,209355,4,"E minor"
"83","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Neu Anh Di","2me4nvwIdLsSXA5omarKq5","My Tam","Tam 9","https://i.scdn.co/image/79f14479a63b7615e0cc0f36d1d5c0183fb5952a",0.339,0.407,"F#",-6.152,"minor",0.029,0.521,0,0.0755,0.213,160.005,251893,4,"F# minor",0.339,0.407,"F#",-6.152,"minor",0.029,0.521,0,0.0755,0.213,160.005,251893,4,"F# minor",0.339,0.407,"F#",-6.152,"minor",0.029,0.521,0,0.0755,0.213,160.005,251893,4,"F# minor"
"84","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Gi<U+1EA3> V<U+1EDD> Say","3Qq6L7O8VejX6QHW8PFSuR","Dong Nhi","Gi<U+1EA3> V<U+1EDD> Say","https://i.scdn.co/image/3b4a73f07961d3a9502336591736cbfa216cdbb4",0.827,0.795,"C#",-6.663,"minor",0.0429,0.328,0.000114,0.134,0.726,117.99,270519,4,"C# minor",0.827,0.795,"C#",-6.663,"minor",0.0429,0.328,0.000114,0.134,0.726,117.99,270519,4,"C# minor",0.827,0.795,"C#",-6.663,"minor",0.0429,0.328,0.000114,0.134,0.726,117.99,270519,4,"C# minor"
